

TradeStation Trades List

#,Type,Date/Time,Signal,Price,Roll Over Pips,Shares/Ctrts - Profit/Loss,Net Profit - Cum Net Profit,% Profit,Run-up/Drawdown,Efficiency,Total Eff.,Comm.,Slippage

953,Buy,12/21/2022 09:45,LE1,$4538.25,$0.00,1,$59.55,0.27%,$216.25,87.82%,,$0.35,$0.50
,Sell,12/22/2022 08:45,% Trailing Stop,$4550.50,,$61.25,$20023.90,,($30.00),37.06%,24.87%,$0.35,$0.50
954,Buy,12/21/2022 10:00,LE2,$4537.00,$0.00,1,$65.80,0.30%,$222.50,95.19%,,$0.35,$0.50
,Sell,12/22/2022 08:45,% Trailing Stop,$4550.50,,$67.50,$20089.70,,($11.25),33.69%,28.88%,$0.35,$0.50
955,Buy,12/21/2022 10:15,LE3,$4537.00,$0.00,1,$65.80,0.30%,$222.50,96.22%,,$0.35,$0.50
,Sell,12/22/2022 08:45,% Trailing Stop,$4550.50,,$67.50,$20155.50,,($8.75),32.97%,29.19%,$0.35,$0.50
956,Buy,1/6/2023 09:45,LE1,$4523.25,$0.00,1,$315.80,1.40%,$558.75,77.47%,,$0.35,$0.50
,Sell,1/9/2023 15:15,LX1,$4586.75,,$317.50,$20471.30,,($162.50),66.55%,44.02%,$0.35,$0.50
957,Buy,1/6/2023 10:00,LE2,$4498.50,$0.00,1,$439.55,1.96%,$682.50,94.63%,,$0.35,$0.50
,Sell,1/9/2023 15:15,LX2,$4586.75,,$441.25,$20910.85,,($38.75),66.55%,61.18%,$0.35,$0.50
958,Buy,1/6/2023 10:15,LE3,$4504.25,$0.00,1,$410.80,1.83%,$653.75,100.00%,,$0.35,$0.50
,Sell,1/9/2023 15:15,LX3,$4586.75,,$412.50,$21321.65,,$0.00,63.10%,63.10%,$0.35,$0.50
959,Buy,1/10/2023 12:00,LE1,$4574.25,$0.00,1,$303.30,1.33%,$328.75,91.32%,,$0.35,$0.50
,Sell,1/11/2023 14:45,LX1,$4635.25,,$305.00,$21624.95,,($31.25),93.40%,84.72%,$0.35,$0.50
960,Buy,1/10/2023 12:15,LE2,$4577.50,$0.00,1,$287.05,1.26%,$312.50,86.81%,,$0.35,$0.50
,Sell,1/11/2023 14:45,LX2,$4635.25,,$288.75,$21912.00,,($47.50),93.40%,80.21%,$0.35,$0.50
961,Buy,1/10/2023 12:30,LE3,$4581.00,$0.00,1,$269.55,1.18%,$295.00,88.72%,,$0.35,$0.50
,Sell,1/11/2023 14:45,LX3,$4635.25,,$271.25,$22181.55,,($37.50),92.86%,81.58%,$0.35,$0.50
962,Buy,1/12/2023 09:45,LE1,$4661.50,$0.00,1,($71.70),-0.30%,$16.25,7.10%,,$0.35,$0.50
,Sell,1/12/2023 10:45,% Trailing Stop,$4647.50,,($70.00),$22109.85,,($212.50),62.30%,-30.60%,$0.35,$0.50
963,Buy,1/12/2023 10:00,LE2,$4628.50,$0.00,1,$93.30,0.41%,$178.75,79.01%,,$0.35,$0.50
,Sell,1/12/2023 10:45,% Trailing Stop,$4647.50,,$95.00,$22203.15,,($47.50),62.98%,41.99%,$0.35,$0.50
964,Buy,1/12/2023 10:15,LE3,$4632.00,$0.00,1,$75.80,0.33%,$161.25,97.73%,,$0.35,$0.50
,Sell,1/12/2023 10:45,% Trailing Stop,$4647.50,,$77.50,$22278.95,,($3.75),49.24%,46.97%,$0.35,$0.50
965,Buy,1/13/2023 09:45,LE1,$4630.00,$0.00,1,$182.05,0.79%,$301.25,96.02%,,$0.35,$0.50
,Sell,1/17/2023 04:00,LX1,$4666.75,,$183.75,$22461.00,,($12.50),62.55%,58.57%,$0.35,$0.50
966,Buy,1/13/2023 10:00,LE2,$4634.25,$0.00,1,$160.80,0.70%,$280.00,91.80%,,$0.35,$0.50
,Sell,1/17/2023 04:00,LX2,$4666.75,,$162.50,$22621.80,,($25.00),61.48%,53.28%,$0.35,$0.50
967,Buy,1/13/2023 10:15,LE3,$4642.25,$0.00,1,$120.80,0.53%,$240.00,88.07%,,$0.35,$0.50
,Sell,1/17/2023 04:00,LX3,$4666.75,,$122.50,$22742.60,,($32.50),56.88%,44.95%,$0.35,$0.50
968,Buy,1/24/2023 13:30,LE1,$4693.50,$0.00,1,($70.45),-0.29%,$77.50,52.99%,,$0.35,$0.50
,Sell,1/24/2023 18:45,PosRiskLX,$4679.75,,($68.75),$22672.15,,($68.75),0.00%,-47.01%,$0.35,$0.50
969,Buy,1/24/2023 13:45,LE2,$4696.00,$0.00,1,($82.95),-0.35%,$65.00,44.44%,,$0.35,$0.50
,Sell,1/24/2023 18:45,PosRiskLX,$4679.75,,($81.25),$22589.20,,($81.25),0.00%,-55.56%,$0.35,$0.50
970,Buy,1/24/2023 14:00,LE3,$4700.00,$0.00,1,($102.95),-0.43%,$45.00,30.77%,,$0.35,$0.50
,Sell,1/24/2023 18:45,PosRiskLX,$4679.75,,($101.25),$22486.25,,($101.25),0.00%,-69.23%,$0.35,$0.50
971,Buy,1/26/2023 09:45,LE1,$4720.75,$0.00,1,($120.45),-0.50%,$46.25,28.03%,,$0.35,$0.50
,Sell,1/26/2023 11:00,PosRiskLX,$4697.00,,($118.75),$22365.80,,($118.75),0.00%,-71.97%,$0.35,$0.50
972,Buy,1/26/2023 10:00,LE2,$4716.00,$0.00,1,($96.70),-0.40%,$28.75,23.23%,,$0.35,$0.50
,Sell,1/26/2023 11:00,PosRiskLX,$4697.00,,($95.00),$22269.10,,($95.00),0.00%,-76.77%,$0.35,$0.50
973,Buy,1/26/2023 10:15,LE3,$4704.75,$0.00,1,($40.45),-0.16%,$85.00,68.69%,,$0.35,$0.50
,Sell,1/26/2023 11:00,PosRiskLX,$4697.00,,($38.75),$22228.65,,($38.75),0.00%,-31.31%,$0.35,$0.50
974,Buy,1/27/2023 09:45,LE1,$4725.25,$0.00,1,$67.05,0.29%,$151.25,93.80%,,$0.35,$0.50
,Sell,1/27/2023 10:45,% Trailing Stop,$4739.00,,$68.75,$22295.70,,($10.00),48.84%,42.64%,$0.35,$0.50
975,Buy,1/27/2023 10:00,LE2,$4732.00,$0.00,1,$33.30,0.15%,$117.50,100.00%,,$0.35,$0.50
,Sell,1/27/2023 10:45,% Trailing Stop,$4739.00,,$35.00,$22329.00,,$0.00,29.79%,29.79%,$0.35,$0.50
976,Buy,1/27/2023 10:15,LE3,$4739.00,$0.00,1,($1.70),0.00%,$82.50,75.00%,,$0.35,$0.50
,Sell,1/27/2023 10:45,% Trailing Stop,$4739.00,,$0.00,$22327.30,,($27.50),25.00%,0.00%,$0.35,$0.50
977,Buy,2/2/2023 09:45,LE1,$4835.50,$0.00,1,$158.30,0.66%,$162.50,61.32%,,$0.35,$0.50
,Sell,2/2/2023 14:15,LX1,$4867.50,,$160.00,$22485.60,,($102.50),99.06%,60.38%,$0.35,$0.50
978,Buy,2/2/2023 10:00,LE2,$4824.50,$0.00,1,$213.30,0.89%,$217.50,82.08%,,$0.35,$0.50
,Sell,2/2/2023 14:15,LX2,$4867.50,,$215.00,$22698.90,,($47.50),99.06%,81.13%,$0.35,$0.50
979,Buy,2/2/2023 10:15,LE3,$4822.25,$0.00,1,$224.55,0.94%,$228.75,86.32%,,$0.35,$0.50
,Sell,2/2/2023 14:15,LX3,$4867.50,,$226.25,$22923.45,,($36.25),99.06%,85.38%,$0.35,$0.50
980,Buy,2/14/2023 09:45,LE1,$4793.25,$0.00,1,$79.55,0.34%,$192.50,68.75%,,$0.35,$0.50
,Sell,2/14/2023 10:45,% Trailing Stop,$4809.50,,$81.25,$23003.00,,($87.50),60.27%,29.02%,$0.35,$0.50
981,Buy,2/14/2023 10:00,LE2,$4793.50,$0.00,1,$78.30,0.33%,$191.25,98.71%,,$0.35,$0.50
,Sell,2/14/2023 10:45,% Trailing Stop,$4809.50,,$80.00,$23081.30,,($2.50),42.58%,41.29%,$0.35,$0.50
982,Buy,2/14/2023 10:15,LE3,$4814.00,$0.00,1,($24.20),-0.09%,$88.75,79.78%,,$0.35,$0.50
,Sell,2/14/2023 10:45,% Trailing Stop,$4809.50,,($22.50),$23057.10,,($22.50),0.00%,-20.22%,$0.35,$0.50
983,Buy,2/15/2023 09:45,LE1,$4783.50,$0.00,1,$42.05,0.18%,$123.75,73.88%,,$0.35,$0.50
,Sell,2/15/2023 12:15,% Trailing Stop,$4792.25,,$43.75,$23099.15,,($43.75),52.24%,26.12%,$0.35,$0.50
984,Buy,2/15/2023 10:00,LE2,$4790.00,$0.00,1,$9.55,0.05%,$91.25,54.48%,,$0.35,$0.50
,Sell,2/15/2023 12:15,% Trailing Stop,$4792.25,,$11.25,$23108.70,,($76.25),52.24%,6.72%,$0.35,$0.50
985,Buy,2/15/2023 10:15,LE3,$4783.00,$0.00,1,$44.55,0.19%,$126.25,75.37%,,$0.35,$0.50
,Sell,2/15/2023 12:15,% Trailing Stop,$4792.25,,$46.25,$23153.25,,($41.25),52.24%,27.61%,$0.35,$0.50
986,Buy,2/27/2023 10:00,LE1,$4665.75,$0.00,1,($39.20),-0.16%,$102.50,73.21%,,$0.35,$0.50
,Sell,2/27/2023 11:15,PosRiskLX,$4658.25,,($37.50),$23114.05,,($37.50),0.00%,-26.79%,$0.35,$0.50
987,Buy,2/27/2023 10:15,LE2,$4676.25,$0.00,1,($91.70),-0.38%,$50.00,35.71%,,$0.35,$0.50
,Sell,2/27/2023 11:15,PosRiskLX,$4658.25,,($90.00),$23022.35,,($90.00),0.00%,-64.29%,$0.35,$0.50
988,Buy,2/27/2023 10:30,LE3,$4682.75,$0.00,1,($124.20),-0.52%,$11.25,8.41%,,$0.35,$0.50
,Sell,2/27/2023 11:15,PosRiskLX,$4658.25,,($122.50),$22898.15,,($122.50),0.00%,-91.59%,$0.35,$0.50
989,Buy,2/28/2023 09:45,LE1,$4644.50,$0.00,1,($80.45),-0.34%,$103.75,56.85%,,$0.35,$0.50
,Sell,2/28/2023 16:15,PosRiskLX,$4628.75,,($78.75),$22817.70,,($78.75),0.00%,-43.15%,$0.35,$0.50
990,Buy,2/28/2023 10:00,LE2,$4646.25,$0.00,1,($89.20),-0.38%,$95.00,52.05%,,$0.35,$0.50
,Sell,2/28/2023 16:15,PosRiskLX,$4628.75,,($87.50),$22728.50,,($87.50),0.00%,-47.95%,$0.35,$0.50
991,Buy,2/28/2023 10:15,LE3,$4645.50,$0.00,1,($85.45),-0.36%,$98.75,54.11%,,$0.35,$0.50
,Sell,2/28/2023 16:15,PosRiskLX,$4628.75,,($83.75),$22643.05,,($83.75),0.00%,-45.89%,$0.35,$0.50
992,Buy,3/2/2023 11:30,LE1,$4610.25,$0.00,1,$542.05,2.36%,$670.00,95.54%,,$0.35,$0.50
,Sell,3/7/2023 08:15,LX1,$4719.00,,$543.75,$23185.10,,($31.25),82.00%,77.54%,$0.35,$0.50
993,Buy,3/2/2023 11:45,LE2,$4606.75,$0.00,1,$559.55,2.44%,$687.50,98.04%,,$0.35,$0.50
,Sell,3/7/2023 08:15,LX2,$4719.00,,$561.25,$23744.65,,($13.75),82.00%,80.04%,$0.35,$0.50
994,Buy,3/2/2023 12:00,LE3,$4605.50,$0.00,1,$565.80,2.46%,$693.75,98.93%,,$0.35,$0.50
,Sell,3/7/2023 08:15,LX3,$4719.00,,$567.50,$24310.45,,($7.50),82.00%,80.93%,$0.35,$0.50
995,Buy,3/16/2023 12:00,LE1,$4596.75,$0.00,1,$33.30,0.15%,$132.50,68.39%,,$0.35,$0.50
,Sell,3/16/2023 14:15,% Trailing Stop,$4603.75,,$35.00,$24343.75,,($61.25),49.68%,18.06%,$0.35,$0.50
996,Buy,3/16/2023 12:15,LE2,$4599.75,$0.00,1,$18.30,0.09%,$117.50,60.65%,,$0.35,$0.50
,Sell,3/16/2023 14:15,% Trailing Stop,$4603.75,,$20.00,$24362.05,,($76.25),49.68%,10.32%,$0.35,$0.50
997,Buy,3/16/2023 12:30,LE3,$4590.25,$0.00,1,$65.80,0.29%,$165.00,97.78%,,$0.35,$0.50
,Sell,3/16/2023 14:15,% Trailing Stop,$4603.75,,$67.50,$24427.85,,($3.75),42.22%,40.00%,$0.35,$0.50
998,Buy,3/21/2023 09:45,LE1,$4647.25,$0.00,1,($70.45),-0.30%,$56.25,45.00%,,$0.35,$0.50
,Sell,3/21/2023 11:00,PosRiskLX,$4633.50,,($68.75),$24357.40,,($68.75),0.00%,-55.00%,$0.35,$0.50
999,Buy,3/21/2023 10:00,LE2,$4649.50,$0.00,1,($81.70),-0.34%,$45.00,36.00%,,$0.35,$0.50
,Sell,3/21/2023 11:00,PosRiskLX,$4633.50,,($80.00),$24275.70,,($80.00),0.00%,-64.00%,$0.35,$0.50
1000,Buy,3/21/2023 10:15,LE3,$4653.75,$0.00,1,($102.95),-0.44%,$23.75,19.00%,,$0.35,$0.50
,Sell,3/21/2023 11:00,PosRiskLX,$4633.50,,($101.25),$24172.75,,($101.25),0.00%,-81.00%,$0.35,$0.50
1001,Buy,3/22/2023 09:45,LE1,$4662.75,$0.00,1,$35.80,0.16%,$58.75,45.63%,,$0.35,$0.50
,Sell,3/22/2023 14:15,% Trailing Stop,$4670.25,,$37.50,$24208.55,,($70.00),83.50%,29.13%,$0.35,$0.50
1002,Buy,3/22/2023 10:00,LE2,$4657.25,$0.00,1,$63.30,0.28%,$86.25,66.99%,,$0.35,$0.50
,Sell,3/22/2023 14:15,% Trailing Stop,$4670.25,,$65.00,$24271.85,,($42.50),83.50%,50.49%,$0.35,$0.50
1003,Buy,3/22/2023 10:15,LE3,$4661.25,$0.00,1,$43.30,0.19%,$66.25,51.46%,,$0.35,$0.50
,Sell,3/22/2023 14:15,% Trailing Stop,$4670.25,,$45.00,$24315.15,,($62.50),83.50%,34.95%,$0.35,$0.50
1004,Buy,3/23/2023 11:15,LE1,$4657.75,$0.00,1,($86.70),-0.36%,$43.75,33.98%,,$0.35,$0.50
,Sell,3/23/2023 13:00,PosRiskLX,$4640.75,,($85.00),$24228.45,,($85.00),0.00%,-66.02%,$0.35,$0.50
1005,Buy,3/23/2023 11:30,LE2,$4662.00,$0.00,1,($107.95),-0.46%,$5.00,4.49%,,$0.35,$0.50
,Sell,3/23/2023 13:00,PosRiskLX,$4640.75,,($106.25),$24120.50,,($106.25),0.00%,-95.51%,$0.35,$0.50
1006,Buy,3/23/2023 11:45,LE3,$4653.00,$0.00,1,($62.95),-0.26%,$36.25,37.18%,,$0.35,$0.50
,Sell,3/23/2023 13:00,PosRiskLX,$4640.75,,($61.25),$24057.55,,($61.25),0.00%,-62.82%,$0.35,$0.50
1007,Buy,3/28/2023 10:45,LE1,$4630.25,$0.00,1,($82.95),-0.35%,$16.25,15.66%,,$0.35,$0.50
,Sell,3/28/2023 14:00,LX1,$4614.00,,($81.25),$23974.60,,($87.50),6.02%,-78.31%,$0.35,$0.50
1008,Buy,3/28/2023 11:00,LE2,$4619.50,$0.00,1,($29.20),-0.12%,$70.00,67.47%,,$0.35,$0.50
,Sell,3/28/2023 14:00,LX2,$4614.00,,($27.50),$23945.40,,($33.75),6.02%,-26.51%,$0.35,$0.50
1009,Buy,3/28/2023 11:15,LE3,$4619.25,$0.00,1,($27.95),-0.11%,$71.25,68.67%,,$0.35,$0.50
,Sell,3/28/2023 14:00,LX3,$4614.00,,($26.25),$23917.45,,($32.50),6.02%,-25.30%,$0.35,$0.50
1010,Buy,3/29/2023 09:45,LE1,$4671.75,$0.00,1,$164.55,0.71%,$215.00,77.13%,,$0.35,$0.50
,Sell,3/30/2023 12:00,LX1,$4705.00,,$166.25,$24082.00,,($63.75),82.51%,59.64%,$0.35,$0.50
1011,Buy,3/29/2023 10:00,LE2,$4670.50,$0.00,1,$170.80,0.74%,$221.25,79.37%,,$0.35,$0.50
,Sell,3/30/2023 12:00,LX2,$4705.00,,$172.50,$24252.80,,($57.50),82.51%,61.88%,$0.35,$0.50
1012,Buy,3/29/2023 10:15,LE3,$4670.50,$0.00,1,$170.80,0.74%,$221.25,79.37%,,$0.35,$0.50
,Sell,3/30/2023 12:00,LX3,$4705.00,,$172.50,$24423.60,,($57.50),82.51%,61.88%,$0.35,$0.50
1013,Buy,3/31/2023 11:00,LE1,$4733.25,$0.00,1,$117.05,0.50%,$181.25,89.51%,,$0.35,$0.50
,Sell,4/3/2023 03:45,LX1,$4757.00,,$118.75,$24540.65,,($21.25),69.14%,58.64%,$0.35,$0.50
1014,Buy,3/31/2023 11:15,LE2,$4733.25,$0.00,1,$117.05,0.50%,$181.25,95.39%,,$0.35,$0.50
,Sell,4/3/2023 03:45,LX2,$4757.00,,$118.75,$24657.70,,($8.75),67.11%,62.50%,$0.35,$0.50
1015,Buy,3/31/2023 11:30,LE3,$4735.25,$0.00,1,$107.05,0.46%,$171.25,97.16%,,$0.35,$0.50
,Sell,4/3/2023 03:45,LX3,$4757.00,,$108.75,$24764.75,,($5.00),64.54%,61.70%,$0.35,$0.50
1016,Buy,4/6/2023 12:45,LE1,$4752.00,$0.00,1,$15.80,0.07%,$112.50,76.27%,,$0.35,$0.50
,Sell,4/10/2023 04:00,LX1,$4755.50,,$17.50,$24780.55,,($35.00),35.59%,11.86%,$0.35,$0.50
1017,Buy,4/6/2023 13:00,LE2,$4758.00,$0.00,1,($14.20),-0.05%,$82.50,55.93%,,$0.35,$0.50
,Sell,4/10/2023 04:00,LX2,$4755.50,,($12.50),$24766.35,,($65.00),35.59%,-8.47%,$0.35,$0.50
1018,Buy,4/6/2023 13:15,LE3,$4753.50,$0.00,1,$8.30,0.04%,$105.00,71.19%,,$0.35,$0.50
,Sell,4/10/2023 04:00,LX3,$4755.50,,$10.00,$24774.65,,($42.50),35.59%,6.78%,$0.35,$0.50
1019,Buy,4/11/2023 11:45,LE1,$4764.75,$0.00,1,($2.95),-0.01%,$70.00,72.73%,,$0.35,$0.50
,Sell,4/11/2023 16:15,LX1,$4764.50,,($1.25),$24771.70,,($26.25),25.97%,-1.30%,$0.35,$0.50
1020,Buy,4/11/2023 12:00,LE2,$4762.50,$0.00,1,$8.30,0.04%,$81.25,84.42%,,$0.35,$0.50
,Sell,4/11/2023 16:15,LX2,$4764.50,,$10.00,$24780.00,,($15.00),25.97%,10.39%,$0.35,$0.50
1021,Buy,4/11/2023 12:15,LE3,$4767.00,$0.00,1,($14.20),-0.05%,$58.75,61.04%,,$0.35,$0.50
,Sell,4/11/2023 16:15,LX3,$4764.50,,($12.50),$24765.80,,($37.50),25.97%,-12.99%,$0.35,$0.50
1022,Buy,4/12/2023 09:45,LE1,$4785.25,$0.00,1,($60.45),-0.25%,$13.75,13.41%,,$0.35,$0.50
,Sell,4/12/2023 10:15,LX1,$4773.50,,($58.75),$24705.35,,($88.75),29.27%,-57.32%,$0.35,$0.50
1023,Buy,4/12/2023 10:00,LE2,$4778.25,$0.00,1,($25.45),-0.10%,$6.25,10.42%,,$0.35,$0.50
,Sell,4/12/2023 10:15,LX2,$4773.50,,($23.75),$24679.90,,($53.75),50.00%,-39.58%,$0.35,$0.50
1024,Buy,4/13/2023 09:45,LE1,$4757.50,$0.00,1,$82.05,0.35%,$293.75,90.73%,,$0.35,$0.50
,Sell,4/14/2023 12:45,% Trailing Stop,$4774.25,,$83.75,$24761.95,,($30.00),35.14%,25.87%,$0.35,$0.50
1025,Buy,4/13/2023 10:00,LE2,$4756.50,$0.00,1,$87.05,0.37%,$298.75,92.28%,,$0.35,$0.50
,Sell,4/14/2023 12:45,% Trailing Stop,$4774.25,,$88.75,$24849.00,,($25.00),35.14%,27.41%,$0.35,$0.50
1026,Buy,4/13/2023 10:15,LE3,$4756.00,$0.00,1,$89.55,0.38%,$301.25,96.40%,,$0.35,$0.50
,Sell,4/14/2023 12:45,% Trailing Stop,$4774.25,,$91.25,$24938.55,,($11.25),32.80%,29.20%,$0.35,$0.50
1027,Buy,4/17/2023 09:45,LE1,$4788.00,$0.00,1,$63.30,0.27%,$186.25,73.76%,,$0.35,$0.50
,Sell,4/18/2023 10:30,% Trailing Stop,$4801.00,,$65.00,$25001.85,,($66.25),51.98%,25.74%,$0.35,$0.50
1028,Buy,4/17/2023 10:00,LE2,$4793.25,$0.00,1,$37.05,0.16%,$160.00,63.37%,,$0.35,$0.50
,Sell,4/18/2023 10:30,% Trailing Stop,$4801.00,,$38.75,$25038.90,,($92.50),51.98%,15.35%,$0.35,$0.50
1029,Buy,4/17/2023 10:15,LE3,$4791.25,$0.00,1,$47.05,0.20%,$170.00,67.33%,,$0.35,$0.50
,Sell,4/18/2023 10:30,% Trailing Stop,$4801.00,,$48.75,$25085.95,,($82.50),51.98%,19.31%,$0.35,$0.50
1030,Buy,4/19/2023 10:00,LE1,$4786.50,$0.00,1,$44.55,0.19%,$140.00,94.92%,,$0.35,$0.50
,Sell,4/19/2023 18:30,% Trailing Stop,$4795.75,,$46.25,$25130.50,,($7.50),36.44%,31.36%,$0.35,$0.50
1031,Buy,4/19/2023 10:15,LE2,$4786.25,$0.00,1,$45.80,0.20%,$141.25,96.58%,,$0.35,$0.50
,Sell,4/19/2023 18:30,% Trailing Stop,$4795.75,,$47.50,$25176.30,,($5.00),35.90%,32.48%,$0.35,$0.50
1032,Buy,4/19/2023 10:30,LE3,$4791.50,$0.00,1,$19.55,0.09%,$115.00,88.46%,,$0.35,$0.50
,Sell,4/19/2023 18:30,% Trailing Stop,$4795.75,,$21.25,$25195.85,,($15.00),27.88%,16.35%,$0.35,$0.50
1033,Buy,4/27/2023 12:15,LE1,$4748.75,$0.00,1,$74.55,0.32%,$231.25,100.00%,,$0.35,$0.50
,Sell,4/28/2023 04:45,% Trailing Stop,$4764.00,,$76.25,$25270.40,,$0.00,32.97%,32.97%,$0.35,$0.50
1034,Buy,4/27/2023 12:30,LE2,$4752.00,$0.00,1,$58.30,0.25%,$215.00,97.73%,,$0.35,$0.50
,Sell,4/28/2023 04:45,% Trailing Stop,$4764.00,,$60.00,$25328.70,,($5.00),29.55%,27.27%,$0.35,$0.50
1035,Buy,4/27/2023 12:45,LE3,$4752.50,$0.00,1,$55.80,0.24%,$212.50,96.59%,,$0.35,$0.50
,Sell,4/28/2023 04:45,% Trailing Stop,$4764.00,,$57.50,$25384.50,,($7.50),29.55%,26.14%,$0.35,$0.50
1036,Buy,5/1/2023 09:45,LE1,$4811.25,$0.00,1,($2.95),-0.01%,$110.00,72.73%,,$0.35,$0.50
,Sell,5/2/2023 04:00,LX1,$4811.00,,($1.25),$25381.55,,($41.25),26.45%,-0.83%,$0.35,$0.50
1037,Buy,5/1/2023 10:00,LE2,$4818.25,$0.00,1,($37.95),-0.15%,$75.00,49.59%,,$0.35,$0.50
,Sell,5/2/2023 04:00,LX2,$4811.00,,($36.25),$25343.60,,($76.25),26.45%,-23.97%,$0.35,$0.50
1038,Buy,5/1/2023 10:15,LE3,$4820.75,$0.00,1,($50.45),-0.20%,$62.50,41.32%,,$0.35,$0.50
,Sell,5/2/2023 04:00,LX3,$4811.00,,($48.75),$25293.15,,($88.75),26.45%,-32.23%,$0.35,$0.50
1039,Buy,5/5/2023 13:45,LE1,$4767.75,$0.00,1,$55.80,0.24%,$112.50,97.83%,,$0.35,$0.50
,Sell,5/8/2023 04:15,LX1,$4779.25,,$57.50,$25348.95,,($2.50),52.17%,50.00%,$0.35,$0.50
1040,Buy,5/5/2023 14:00,LE2,$4771.75,$0.00,1,$35.80,0.16%,$92.50,87.06%,,$0.35,$0.50
,Sell,5/8/2023 04:15,LX2,$4779.25,,$37.50,$25384.75,,($13.75),48.24%,35.29%,$0.35,$0.50
1041,Buy,5/5/2023 14:15,LE3,$4771.50,$0.00,1,$37.05,0.16%,$93.75,92.59%,,$0.35,$0.50
,Sell,5/8/2023 04:15,LX3,$4779.25,,$38.75,$25421.80,,($7.50),45.68%,38.27%,$0.35,$0.50
1042,Buy,5/10/2023 09:45,LE1,$4789.75,$0.00,1,($119.20),-0.49%,$33.75,21.77%,,$0.35,$0.50
,Sell,5/10/2023 10:45,PosRiskLX,$4766.25,,($117.50),$25302.60,,($121.25),2.42%,-75.81%,$0.35,$0.50
1043,Buy,5/10/2023 10:00,LE2,$4774.25,$0.00,1,($41.70),-0.17%,$70.00,61.54%,,$0.35,$0.50
,Sell,5/10/2023 10:45,PosRiskLX,$4766.25,,($40.00),$25260.90,,($43.75),3.30%,-35.16%,$0.35,$0.50
1044,Buy,5/10/2023 10:15,LE3,$4775.50,$0.00,2,($95.90),-0.19%,$127.50,57.95%,,$0.70,$1.00
,Sell,5/10/2023 10:45,PosRiskLX,$4766.25,,($92.50),$25165.00,,($92.50),0.00%,-42.05%,$0.70,$1.00
1045,Buy,5/12/2023 09:45,LE1,$4783.25,$0.00,1,($94.20),-0.39%,$16.25,14.94%,,$0.35,$0.50
,Sell,5/12/2023 10:45,PosRiskLX,$4764.75,,($92.50),$25070.80,,($92.50),0.00%,-85.06%,$0.35,$0.50
1046,Buy,5/12/2023 10:00,LE2,$4783.25,$0.00,1,($94.20),-0.39%,$5.00,5.13%,,$0.35,$0.50
,Sell,5/12/2023 10:45,PosRiskLX,$4764.75,,($92.50),$24976.60,,($92.50),0.00%,-94.87%,$0.35,$0.50
1047,Buy,5/12/2023 10:15,LE3,$4778.00,$0.00,1,($67.95),-0.28%,$7.50,10.17%,,$0.35,$0.50
,Sell,5/12/2023 10:45,PosRiskLX,$4764.75,,($66.25),$24908.65,,($66.25),0.00%,-89.83%,$0.35,$0.50
1048,Buy,5/17/2023 14:00,LE1,$4802.00,$0.00,1,$37.05,0.16%,$121.25,63.40%,,$0.35,$0.50
,Sell,5/18/2023 12:15,% Trailing Stop,$4809.75,,$38.75,$24945.70,,($70.00),56.86%,20.26%,$0.35,$0.50
1049,Buy,5/17/2023 14:15,LE2,$4805.00,$0.00,1,$22.05,0.10%,$106.25,55.56%,,$0.35,$0.50
,Sell,5/18/2023 12:15,% Trailing Stop,$4809.75,,$23.75,$24967.75,,($85.00),56.86%,12.42%,$0.35,$0.50
1050,Buy,5/17/2023 14:30,LE3,$4801.50,$0.00,1,$39.55,0.17%,$123.75,64.71%,,$0.35,$0.50
,Sell,5/18/2023 12:15,% Trailing Stop,$4809.75,,$41.25,$25007.30,,($67.50),56.86%,21.57%,$0.35,$0.50
1051,Buy,5/19/2023 09:45,LE1,$4847.75,$0.00,1,($75.45),-0.30%,$25.00,25.32%,,$0.35,$0.50
,Sell,5/19/2023 11:30,PosRiskLX,$4833.00,,($73.75),$24931.85,,($73.75),0.00%,-74.68%,$0.35,$0.50
1052,Buy,5/19/2023 10:00,LE2,$4850.50,$0.00,1,($89.20),-0.36%,$11.25,11.39%,,$0.35,$0.50
,Sell,5/19/2023 11:30,PosRiskLX,$4833.00,,($87.50),$24842.65,,($87.50),0.00%,-88.61%,$0.35,$0.50
1053,Buy,5/19/2023 10:15,LE3,$4851.00,$0.00,1,($91.70),-0.37%,$8.75,8.86%,,$0.35,$0.50
,Sell,5/19/2023 11:30,PosRiskLX,$4833.00,,($90.00),$24750.95,,($90.00),0.00%,-91.14%,$0.35,$0.50
1054,Buy,5/26/2023 10:45,LE1,$4832.75,$0.00,1,$55.80,0.24%,$186.25,79.26%,,$0.35,$0.50
,Sell,5/30/2023 10:15,% Trailing Stop,$4844.25,,$57.50,$24806.75,,($48.75),45.21%,24.47%,$0.35,$0.50
1055,Buy,5/26/2023 11:00,LE2,$4833.00,$0.00,1,$54.55,0.23%,$185.00,78.72%,,$0.35,$0.50
,Sell,5/30/2023 10:15,% Trailing Stop,$4844.25,,$56.25,$24861.30,,($50.00),45.21%,23.94%,$0.35,$0.50
1056,Buy,5/26/2023 11:15,LE3,$4834.25,$0.00,1,$48.30,0.21%,$178.75,76.06%,,$0.35,$0.50
,Sell,5/30/2023 10:15,% Trailing Stop,$4844.25,,$50.00,$24909.60,,($56.25),45.21%,21.28%,$0.35,$0.50
